customer_id,first_name,last_name,email,phone,date_of_birth,gender,age_group,customer_segment,registration_date,preferred_contact,loyalty_points,address,city,state,zip_code
CUST_00000131,Chris,Martinez,mgray@example.org,486-515-1554,1961-09-04,M,65+,VIP,2022-09-24,Phone,8121,"Unit 3611 Box 2849, DPO AA 13023",Jackieport,IL,72792
CUST_00000132,Stacey,Price,catherine02@example.com,(488)496-7924x082,1968-04-20,Other,65+,Budget,2024-08-23,Email,7987,"396 White Knoll Suite 844, Meyerbury, ME 83814",West Richardmouth,FL,12315
CUST_00000133,Frederick,Brown,jonesjohn@example.org,001-848-270-6827x7881,1983-04-06,F,56-65,VIP,2025-03-03,Email,994,"853 Catherine Extension Apt. 215, New Michael, AR 55908",Graystad,IL,15342
CUST_00000134,Kelly,Webb,robin38@example.org,230-796-3480x797,1944-10-22,M,46-55,Budget,2023-10-26,SMS,1040,"52650 Ryan Flat, New Willieberg, MT 16733",Smithview,TX,30135
CUST_00000135,Ross,White,tfoster@example.com,517-672-2560x531,1946-12-22,Other,46-55,VIP,2023-08-15,Email,8106,"37416 Pierce Union, West Karen, WI 52913",Andersonville,IL,03273
CUST_00000136,Joel,Gregory,ericporter@example.net,469-506-7447x16392,1962-02-24,Other,36-45,VIP,2022-10-13,SMS,7147,"637 Jacqueline Parkway, East Victoria, OR 82933",East David,CA,53097
CUST_00000137,Ronald,Jensen,hilljames@example.org,806-968-4335,1948-04-20,M,36-45,Standard,2023-09-20,Phone,5633,"5456 Luis Causeway, North Aaron, TN 98117",Jasonfort,FL,37222
CUST_00000138,Michael,Torres,jordanjohnny@example.com,708-525-5598,1985-05-27,M,56-65,Standard,2023-01-25,SMS,5556,"91093 Janet Courts, New Christineport, VA 62655",New Jennifer,IL,06243
CUST_00000139,Patricia,Malone,jamespierce@example.com,+1-255-471-6176,1982-03-08,Other,65+,VIP,2024-07-11,Email,4806,"036 Cohen Ways, East Samuelhaven, MS 74228",Moralesview,FL,27623
CUST_00000140,Heather,Suarez,adamarmstrong@example.net,578.684.4344x81230,1946-11-25,F,65+,Budget,2022-11-18,Phone,2654,"0338 Aaron Key, Markside, KS 95145",South Rachel,IL,39153
CUST_00000141,Jessica,Ramirez,tracie05@example.org,708-691-6498x373,1957-04-14,M,36-45,Premium,2024-04-29,SMS,7911,"73652 Davis Falls Suite 223, Hardingburgh, SD 37469",West Frankburgh,NY,52169
CUST_00000142,Spencer,Brewer,chadjones@example.org,(418)520-9166x0100,1992-12-14,M,26-35,Standard,2023-03-29,SMS,8063,"USS Sparks, FPO AE 14439",Melissaland,CA,27019
CUST_00000143,Lisa,Parker,timothyhart@example.com,323.808.4810x0184,1953-05-16,F,46-55,Budget,2025-03-04,Email,3431,"2543 Mcdaniel Stravenue Apt. 721, North Stephanie, LA 47334",New Matthewstad,IL,11616
CUST_00000144,Matthew,White,munozgregory@example.net,(424)794-5147x54102,1953-09-30,M,18-25,Budget,2023-10-11,Phone,5849,"19642 Marcus Crossroad Apt. 655, Colemanchester, PA 83941",Devonbury,NY,50725
CUST_00000145,Travis,Herrera,idunn@example.net,561.796.8931,1944-08-13,M,56-65,Premium,2025-06-02,Email,5533,"10552 Stevens Village Suite 333, Lake Devinberg, MS 96587",Lake Tammiestad,FL,07589
CUST_00000146,Monica,Johnson,batescharles@example.net,(621)931-0962x272,1970-05-13,M,56-65,Standard,2023-06-13,Email,9207,"1200 Wesley Branch, Wallmouth, OH 93746",Samanthahaven,NY,40613
CUST_00000147,Adrienne,Spence,rodneymoore@example.org,(336)990-3628,1974-07-07,F,36-45,Budget,2024-05-24,Phone,764,"05634 Dan Lake Suite 034, New Daniel, IL 78765",Port Reneeborough,IL,72812
CUST_00000148,Christopher,Hudson,daniellejohnson@example.com,7976005140,2004-11-01,F,26-35,Premium,2023-12-09,SMS,826,"521 Russell Streets Apt. 820, Woodston, LA 21632",Lake Steven,FL,82545
CUST_00000149,Lindsey,Pena,cisnerosjesse@example.org,001-228-889-8572x54596,1959-07-02,F,18-25,Premium,2025-06-05,SMS,9988,"710 Katie Inlet, South Clintonmouth, GA 39246",North Joshua,CA,48123
CUST_00000150,Valerie,Good,christopher27@example.com,001-772-719-7054x66927,1967-12-24,Other,18-25,Premium,2024-06-25,Email,1934,"090 Holly Points Apt. 214, Moorefurt, PR 10066",South Morgan,NY,88207
CUST_00000151,Rachel,Marshall,baileytaylor@example.net,721-766-3651,2007-03-19,F,26-35,Budget,2023-11-23,SMS,7233,"47082 Thomas Forest Suite 909, Brownstad, WY 56876",Lewisborough,IL,03508
CUST_00000152,Christopher,Jones,onelson@example.org,(614)476-8342x0165,1956-12-12,F,65+,Premium,2025-04-06,Email,5959,"659 Morrow Points, North Jennifer, OR 81308",West Elizabeth,TX,96754
CUST_00000153,Michelle,Wilson,alexis72@example.com,+1-464-880-7279x10336,1958-01-20,M,18-25,Standard,2023-01-24,Phone,6811,"5044 Holly Run, Gutierrezstad, MI 71603",Millsmouth,CA,15361
CUST_00000154,Brooke,Daniels,stephenbrooks@example.net,(946)349-1111x0961,1984-05-07,M,46-55,Budget,2023-12-12,Phone,8274,"3378 Wilson Walks Suite 157, Odonnellfurt, AL 49606",New Justin,NY,86835
CUST_00000155,Rachel,Perry,kyle63@example.org,8025589552,1979-06-13,M,36-45,Budget,2023-08-11,SMS,6799,"96262 Strong Path Apt. 631, New David, OK 51882",Maryburgh,TX,42759
CUST_00000156,Cristina,Watkins,christopherjohnson@example.org,7984196027,1959-07-17,Other,65+,Standard,2025-02-17,Email,8677,"640 Miller Divide, Lake Traciville, DE 60679",North Donaldview,FL,24176
CUST_00000157,Peter,Henry,jonesmegan@example.org,9614713665,1955-10-07,M,26-35,VIP,2022-06-20,Phone,6706,"55799 Eric Streets, Saraborough, PA 04374",New Williamberg,FL,28852
CUST_00000158,Dillon,Miller,danny30@example.com,001-824-847-3158x477,2002-07-18,Other,65+,Budget,2023-03-10,Email,7251,"1994 Laura Stravenue Suite 676, Lisaville, PA 50707",Gonzalezstad,NY,49516
CUST_00000159,Johnny,Ortiz,colepamela@example.net,+1-385-560-1256x253,1985-10-28,M,65+,Premium,2023-07-21,Email,5542,"50537 Roach Points, South Justinborough, NC 29004",New Joshualand,TX,75729
CUST_00000160,Lisa,Gonzalez,bfleming@example.com,4777046117,1981-09-05,F,26-35,VIP,2023-02-23,Email,6443,"907 Anderson Lodge, New Samanthaton, MA 85013",North Terrychester,CA,95299
CUST_00000161,Angela,Edwards,joshua56@example.org,+1-206-247-7159x103,1953-03-06,Other,65+,Standard,2025-06-01,SMS,947,"21358 Sarah Ways Apt. 401, West Charlesmouth, UT 80815",Nelsonburgh,IL,18557
CUST_00000162,Karen,Barron,uwilson@example.org,(671)688-3977x45731,1989-04-02,F,46-55,VIP,2023-06-30,SMS,9070,"311 Brown Bridge, South Lori, ID 64417",West Jasonshire,TX,69660
CUST_00000163,Eric,Wagner,kathleen47@example.net,(535)367-9836,1961-12-10,Other,65+,Budget,2022-12-05,Phone,129,"71130 Lopez Burgs, Stanleymouth, MI 35310",New Christopherchester,TX,28296
CUST_00000164,Brian,Nelson,randyjordan@example.com,606-963-4362,1977-02-09,Other,56-65,Standard,2022-10-06,SMS,6618,"31009 Allen Place, West Jeremyfurt, MO 51997",East Jessicaview,FL,65404
CUST_00000165,Keith,Carlson,georgeharris@example.net,001-401-728-9743x2512,2001-02-15,Other,26-35,VIP,2022-11-11,SMS,5656,"5024 George Trace Apt. 957, South Morganfort, DE 06422",New Erinport,FL,30423
CUST_00000166,Kevin,Fitzgerald,karirowe@example.org,775.984.7457x054,1951-07-17,M,36-45,Premium,2024-06-29,Email,8805,"63257 John Streets, Howardland, ID 50017",West Natalieside,TX,59387
CUST_00000167,Peter,Butler,josephshelton@example.com,743-609-8591x679,1951-05-19,F,65+,Standard,2022-06-18,SMS,8860,"PSC 2728, Box 4982, APO AA 64310",Calvinport,TX,02544
CUST_00000168,David,Freeman,swilliams@example.net,4653004254,1989-05-14,M,18-25,Budget,2022-11-12,SMS,5582,"143 Thomas Knoll Apt. 666, West Samanthaport, HI 74413",Sheltonmouth,NY,76282
CUST_00000169,Robert,Gonzalez,feliciagonzalez@example.org,714-797-8266x1287,1973-12-11,M,18-25,Budget,2023-09-20,Email,4979,"0806 Katelyn Ridges Suite 398, Davidside, MH 74631",Brianfurt,FL,17007
CUST_00000170,Steve,Brown,dsantiago@example.net,7412591497,1952-02-02,Other,18-25,Premium,2024-03-10,Phone,4255,"382 Taylor Spring, West Courtney, VA 01346",Hansonborough,IL,15536
CUST_00000171,April,Wright,smithcassandra@example.org,870-987-6014,2006-05-06,F,18-25,Premium,2024-11-24,SMS,2043,"791 Thomas Brooks Apt. 232, South Timothy, LA 87996",New Trevorview,FL,51774
CUST_00000172,Robert,Coleman,gwolfe@example.com,2479196094,1947-02-14,F,56-65,Premium,2025-02-27,Phone,5553,"USCGC Khan, FPO AA 36795",East Michaelhaven,NY,28128
CUST_00000173,Bryan,Rios,rachel86@example.net,(495)672-4461x767,1952-08-03,Other,56-65,Standard,2023-05-30,Phone,4902,"USNV Silva, FPO AA 09357",North Melissaburgh,TX,30870
CUST_00000174,Thomas,Wolf,ortegavictor@example.net,001-731-226-6109x41017,2002-08-14,Other,65+,Standard,2023-05-26,SMS,6187,"98334 Kim Heights Apt. 326, North Brandi, SC 88143",East Arthurberg,IL,01187
CUST_00000175,Matthew,Fleming,kim98@example.org,001-387-933-9785x5982,1971-05-16,Other,26-35,Premium,2023-07-26,Phone,8461,"84117 Brett Plains, Andrewport, MP 33450",Warnerland,IL,21192
CUST_00000176,Sarah,Porter,charles93@example.net,(590)781-9740x0564,2000-05-19,M,36-45,VIP,2022-08-13,Email,2401,"037 Linda Port Apt. 516, New Timothyberg, KY 95309",North Austinhaven,FL,30024
CUST_00000177,Sarah,Johnson,ryan43@example.org,889.460.8706,1971-07-05,F,18-25,Premium,2023-09-19,Email,6961,"95535 Hull Freeway Apt. 190, South Julie, FM 70784",Port Alexisbury,NY,07956
CUST_00000178,Bradley,Bailey,brownsamuel@example.com,+1-934-729-6711x1483,2000-12-26,F,26-35,VIP,2025-01-05,Email,6050,"8438 Flores Plains Apt. 056, Ramirezborough, PW 18475",West Judy,IL,28126
CUST_00000179,Barry,Young,watsonlisa@example.org,271.607.0449x641,1998-04-10,F,56-65,VIP,2023-08-03,Phone,9573,"7033 Lopez Meadows Apt. 408, Sharonmouth, MP 34911",Port Anthony,FL,95631
CUST_00000180,Sarah,Goodwin,yglenn@example.net,686-448-7699,2004-12-07,Other,46-55,VIP,2023-11-03,SMS,8020,"Unit 3204 Box 4138, DPO AA 44742",Johnsonview,FL,47909
CUST_00000181,Kurt,Guerrero,donna90@example.org,527-870-7070x578,1948-02-17,M,26-35,Standard,2025-04-02,Phone,7499,"72444 Martinez Roads Apt. 290, North Diamond, HI 90212",Rileyton,NY,73037
CUST_00000182,Theresa,Smith,bruceklein@example.com,(380)593-5118x718,1957-04-17,Other,56-65,Premium,2024-02-24,SMS,3483,"64205 Rogers Lodge Suite 749, East Michealport, FL 77994",North Chelseamouth,FL,67452
CUST_00000183,Diane,Hernandez,shelby69@example.org,001-911-939-8986x81809,1964-05-27,F,18-25,Standard,2023-01-08,SMS,6051,"3537 Goodman Crescent, South Jessica, FM 54230",Christopherside,CA,66776
CUST_00000184,Jerry,Hartman,melendezdenise@example.net,692.683.6929,1965-12-15,Other,46-55,Premium,2022-10-16,Email,6055,"732 Smith Crest, Bakerside, VT 62086",East Mollychester,IL,03637
CUST_00000185,Samantha,Strong,veronicaanderson@example.net,(326)283-4155x999,1949-01-31,F,18-25,Standard,2025-03-14,Email,6086,"USCGC Mccoy, FPO AP 57607",Katherineberg,TX,96634
CUST_00000186,Christopher,Huang,jenniferlawrence@example.net,001-695-376-5728,1959-01-26,F,36-45,Budget,2023-12-01,Phone,458,"5652 Bobby Street Apt. 684, Coryport, GA 16039",Joshuamouth,NY,29813
CUST_00000187,Karen,Middleton,keithhardin@example.net,+1-242-913-8820x90883,1996-11-18,M,56-65,VIP,2022-07-07,Email,4999,"782 Phillips Creek Apt. 767, Christopherberg, KY 96397",West Lindabury,TX,95837
CUST_00000188,Shawn,Moss,murphywilliam@example.com,+1-815-506-1853x80032,1986-11-09,M,26-35,VIP,2023-03-26,Email,2004,"742 Cynthia Corners, North Ryan, NM 73604",Lake Gregory,IL,55309
CUST_00000189,Michael,Moreno,christina93@example.net,(943)647-7695,1950-07-09,F,18-25,Premium,2022-10-10,Phone,7883,"7536 Gregory Island Apt. 562, Larsenfort, PA 54503",North Kelly,IL,67018
CUST_00000190,Anna,Morris,pamelapatton@example.org,+1-656-967-6640x47350,1970-04-03,F,56-65,VIP,2024-02-26,Phone,6181,"199 Anderson Plains, Lake Andrewfurt, CO 92871",Rhondaside,FL,08819
CUST_00000191,Tracie,Massey,stonemichael@example.org,(334)825-5638x3000,1994-04-16,Other,56-65,Standard,2022-07-25,Email,8270,"30416 Anderson Streets, Michelleland, CA 66628",Smithside,FL,79782
CUST_00000192,James,Obrien,codychapman@example.com,856-680-4473x1497,1971-07-01,F,65+,VIP,2023-02-07,Email,5328,"4883 Smith Parks Suite 581, Walkertown, MO 30924",Woodshire,CA,14781
CUST_00000193,Gary,Hancock,martin11@example.net,693.812.6978x9307,1964-01-22,Other,65+,VIP,2023-06-14,Phone,3814,"996 Joseph Fords Suite 875, West Steven, NJ 67928",North Ronaldland,FL,49742
CUST_00000194,David,Gonzalez,katherinemartin@example.net,806-872-8728,1945-01-08,F,56-65,Premium,2022-10-15,SMS,7259,"Unit 4859 Box 5922, DPO AA 69084",Port Christina,TX,94148
CUST_00000195,Jason,Rivera,april47@example.com,001-622-587-0562x2710,1956-12-28,Other,18-25,Standard,2022-09-19,SMS,406,"97921 Fields Fork, Courtneyborough, KY 37750",Silvaport,IL,48640
CUST_00000196,Darlene,Harris,jvilla@example.net,001-421-834-2491,1965-03-27,Other,65+,Budget,2024-10-02,SMS,2028,"973 Aaron Fort Apt. 192, East Thomas, AL 42881",North Derrickmouth,IL,56259
CUST_00000197,John,Long,gmurphy@example.org,001-867-954-8581x93242,1975-04-25,M,26-35,Premium,2024-10-20,SMS,8548,"520 Wyatt Trail Suite 639, South Neil, WA 01899",South Michael,NY,26045
CUST_00000198,Ruth,Shaw,willismark@example.com,6942047604,2005-08-13,F,56-65,Premium,2024-11-27,Email,8713,"772 Brady Rue Apt. 050, Lake Jill, VI 17756",South Maryville,NY,07847
CUST_00000199,Connor,Stephens,dwalsh@example.com,290.855.2958,1970-09-01,M,36-45,Standard,2024-06-09,Email,9495,"241 Scott Harbor, Lake William, HI 83771",West Joshuastad,FL,15930
CUST_00000200,Christopher,Hardin,steven19@example.com,(712)959-0203,1949-07-23,M,56-65,Budget,2024-08-10,Phone,9648,"240 Mccarthy Fall, Donaldmouth, MT 30118",West Nicole,CA,23715
CUST_00000201,Tracy,Lane,jordan74@example.org,(787)620-9628x936,1957-07-04,F,18-25,Budget,2024-07-14,Phone,2957,"83437 Johnson Crescent Apt. 727, Nathanfurt, TN 77622",West Jacquelinestad,FL,01536
CUST_00000202,Rebecca,Lopez,robertcook@example.net,(842)878-2079x799,1974-04-09,M,56-65,Budget,2023-03-02,Phone,4213,"6403 Robert Trail Suite 969, East Williamport, FM 78731",New Karen,CA,17526
CUST_00000203,Laura,Thomas,kristina01@example.com,(476)527-0232x441,1998-06-23,M,18-25,Standard,2023-09-30,Phone,2359,"850 Moore Courts, Piercefurt, UT 28352",Barnettmouth,NY,93067
CUST_00000204,Lucas,Mcconnell,kathryndavis@example.org,(454)569-6815x7903,1967-09-10,F,18-25,Standard,2023-06-16,Phone,6672,"32730 Kevin Course Suite 626, West Larry, TX 63501",West Susanchester,NY,24030
CUST_00000205,Steven,Miller,raymondholmes@example.org,+1-816-202-5298x67076,1963-07-10,M,56-65,Budget,2023-03-19,Email,445,"575 Rodriguez Fall Suite 861, North Matthew, VT 77853",Jamesmouth,CA,57502
CUST_00000206,Steve,Williams,marshallbill@example.com,+1-854-265-4084x245,1972-08-01,F,46-55,Premium,2023-05-01,Phone,2334,"0863 Christopher Court, Lake Duane, NM 57006",Michaelmouth,FL,90808
CUST_00000207,Lori,Carroll,samanthaberger@example.net,3157502916,2002-11-12,F,36-45,VIP,2024-09-07,Email,849,"41613 Cooley Ridges, Lake Lauren, MN 75649",Lewischester,NY,36517
CUST_00000208,Raymond,White,joshuapowers@example.net,340-563-0624x4795,1958-08-08,M,56-65,Standard,2024-07-25,Phone,8333,"979 Walters Isle Suite 780, Matthewstad, GU 58747",South Melissa,IL,65902
CUST_00000209,Jonathan,Johnson,amandajackson@example.com,001-617-685-1385,1991-09-28,F,18-25,Budget,2023-10-16,Email,5215,"929 Cunningham Mall, Port Teresaside, WA 64825",South Samantha,FL,17762
CUST_00000210,Randy,Lewis,hlawson@example.org,594-822-6865,2001-03-01,Other,46-55,Premium,2023-04-10,Phone,473,"588 Perez Lodge, Shermanport, GU 59412",Port Gregory,FL,38303
CUST_00000211,Diana,Vega,patelmatthew@example.com,569-466-6309,1982-11-06,Other,26-35,Premium,2023-12-12,Phone,9077,"59329 Cohen Land Apt. 968, Port Robin, NH 48874",East Thomas,IL,93928
CUST_00000212,Jamie,Murray,marcuscarter@example.org,797.432.7819,1959-11-12,Other,18-25,Standard,2024-08-08,SMS,2057,"687 Jones Mall, Nicoleside, DE 94321",South Timothyton,TX,38900
CUST_00000213,Michael,Moran,uclayton@example.org,576.911.2491x25652,1957-09-03,Other,46-55,VIP,2022-09-23,Email,8199,"7345 Norris Isle, Lyonsshire, KY 78413",Port Donaldhaven,NY,38306
CUST_00000214,Jennifer,Parker,walkernathan@example.com,001-829-647-7422x294,1984-07-20,M,36-45,Standard,2022-07-09,Email,8806,"90458 Woods Extension Suite 298, Alexandrafurt, VI 64103",Port Alicia,FL,23489
CUST_00000215,Stacey,Peterson,aprince@example.net,533-524-9135x7790,1967-05-05,Other,46-55,Premium,2022-07-14,Email,7612,"148 Tara Centers Suite 983, West Laura, HI 90901",East Hannah,IL,60278
CUST_00000216,Joshua,Paul,billylynch@example.net,001-312-284-0333x9977,1964-07-10,F,65+,Standard,2024-05-03,Email,985,"1731 Carmen Hills, New Russellville, VA 58518",New Linda,FL,81033
CUST_00000217,Carolyn,Vasquez,qgay@example.com,(558)778-4448,1961-10-12,F,56-65,Budget,2024-02-14,SMS,6228,"27058 Simpson Fall Apt. 641, Petersonside, GU 24442",Port Daniel,TX,30883
CUST_00000218,Thomas,Cohen,kyletorres@example.net,+1-739-925-2362x292,1985-08-09,Other,26-35,Budget,2024-10-20,Email,2644,"47452 Cook Knoll Suite 746, Farmertown, WV 53464",South Michaelberg,IL,60386
CUST_00000219,Jennifer,Phillips,andrew33@example.net,(905)666-5883x398,1951-03-03,Other,18-25,Budget,2023-03-02,Email,6476,"970 Watts Squares Suite 349, Brownton, SC 45418",Amandamouth,CA,37756
CUST_00000220,Mark,Rowe,ruiznicole@example.org,(622)694-9381x73598,1987-11-18,M,65+,Budget,2022-11-09,Phone,3454,"7325 Perez Lake Suite 344, East Davidchester, NE 52445",Yateshaven,IL,08402
CUST_00000221,Morgan,Murphy,allen60@example.net,+1-374-495-1191,1994-09-30,Other,36-45,Budget,2024-12-22,SMS,4282,"316 Owens Streets Apt. 512, Shawnchester, FM 03316",Andrewstown,FL,82249
CUST_00000222,Ronald,Green,osmith@example.com,495.587.3959,1993-02-18,F,26-35,Budget,2023-01-20,Phone,3450,"902 Blevins Islands, Sarahborough, ID 40206",South Vickie,FL,31038
CUST_00000223,David,Gould,kelseyjohnson@example.com,5738607763,1981-08-14,Other,36-45,Premium,2022-10-23,SMS,2190,"Unit 8981 Box 2317, DPO AP 79779",Karamouth,CA,54912
CUST_00000224,Michael,Scott,jasondavis@example.net,770-606-6615,1997-02-19,Other,46-55,Premium,2023-09-27,Email,2843,"16704 Williams Vista Apt. 290, New Eric, UT 62080",North Caitlynborough,FL,97474
CUST_00000225,Gerald,Mayer,nathan62@example.com,(825)712-0734,2001-09-13,Other,65+,VIP,2023-03-26,Phone,8816,"0702 Williams Lane, East Craig, MI 29690",South Vanessaville,CA,62850
CUST_00000226,Dennis,Morrison,ilucero@example.com,+1-904-577-4258x5917,1952-05-13,Other,65+,Premium,2023-12-25,SMS,507,"11649 John Glen, Lake Donna, MA 93622",Barnetthaven,FL,68252
CUST_00000227,Nicholas,Thomas,kathleen25@example.com,001-206-903-2020x3265,1974-12-02,Other,18-25,Budget,2023-06-20,Phone,9851,"3794 Wilson Harbors Suite 524, Lindsayfort, WI 72446",Alvaradomouth,TX,68536
CUST_00000228,Anthony,Daniels,bryan56@example.net,637-911-8425,1971-12-01,F,26-35,Premium,2025-05-22,Email,7580,"8323 James Summit, Aliciaberg, OK 70042",Port Amandaside,TX,30703
CUST_00000229,Cynthia,Trevino,nicholasgarcia@example.org,628.896.3406,2001-03-13,M,46-55,Premium,2025-05-09,Email,324,"PSC 7524, Box 0148, APO AP 41343",Lake Christie,TX,09258
CUST_00000230,Lynn,Duran,fischerdonald@example.com,362.566.9335,2005-02-15,Other,65+,Budget,2023-04-07,Email,1474,"923 Thomas Harbor, Alexville, NC 41285",Port Courtneyfort,IL,30933
CUST_00000231,Julia,Gibson,hevans@example.net,454-906-4176,1992-03-21,Other,36-45,Standard,2023-02-10,Email,8090,"76601 Kirby Street Suite 485, Estradaview, MI 11392",North Jenniferfort,TX,32317
CUST_00000232,Joseph,Osborn,bwalker@example.net,001-378-399-6986x091,1951-11-03,M,36-45,VIP,2024-09-23,SMS,9929,"0577 Shelby Via Suite 039, North Crystal, MA 13451",Samanthatown,NY,96060
CUST_00000233,Loretta,Cooper,qatkinson@example.com,747.805.7423,1991-11-23,M,26-35,VIP,2024-10-11,Email,4544,"55983 Poole Courts Apt. 659, Fowlerfurt, ID 35193",Bellmouth,IL,47878
CUST_00000234,James,Collins,susanmorris@example.org,684.488.2691x31196,1989-07-15,Other,46-55,Standard,2024-01-13,SMS,3174,"49915 Scott Canyon Apt. 824, South Jeffreybury, IA 30101",Wongborough,IL,19555
CUST_00000235,Timothy,Gonzales,phillipstamara@example.net,+1-889-636-2896,1988-12-17,Other,65+,Standard,2025-05-20,Email,9636,"5535 Jones Square Apt. 538, North Tina, WY 67013",Nicholsville,NY,79680
CUST_00000236,Tiffany,Nicholson,jenniferrobbins@example.net,874.390.7977,2004-06-26,Other,18-25,Standard,2022-12-13,Phone,9337,"7215 Stephanie Harbor, Staceytown, VT 78847",Jordanberg,NY,52437
CUST_00000237,Emily,Rivera,dorothycollins@example.net,001-286-728-9509,1981-06-12,Other,65+,Budget,2024-10-04,Email,378,"623 Tina Trail, Port Howard, SD 65378",West Christopherfurt,IL,75736
CUST_00000238,Thomas,Boone,yballard@example.net,(414)652-6471,1969-09-22,Other,36-45,VIP,2023-02-12,Email,6997,"Unit 1571 Box 8409, DPO AE 73524",Lake Nathanielburgh,CA,00727
CUST_00000239,Lauren,Carroll,smithpaul@example.org,(712)439-7283x512,2000-08-05,F,46-55,VIP,2024-07-22,Phone,1994,"270 Savannah Underpass, Port Sarahport, CT 46252",New April,IL,13571
CUST_00000240,Samantha,Pace,jlee@example.net,+1-886-271-8153x52373,1967-01-04,F,46-55,Budget,2025-03-09,SMS,712,"PSC 9181, Box 5899, APO AP 70221",Shermanborough,NY,37536
